  	  	01	94	--- sld94
  	  	01	94	--- sld94
  	61	01	94	OFF sld94
09	44	01	74	G-5 i09 sld74
  	  	01	74	--- sld74
  	  	01	74	--- sld74
  	61	01	74	OFF sld74
09	44	01	94	G-5 i09 sld94
  	  	01	94	--- sld94
  	  	01	94	--- sld94
  	61	01	94	OFF sld94
09	44	01	47	G-5 i09 sld47
  	  	01	47	--- sld47
  	  	01	47	--- sld47
  	61	01	47	OFF sld47
09	46	01	72	A-5 i09 sld72
  	  	01	72	--- sld72
  	  	01	72	--- sld72
  	61	01	72	OFF sld72
09	44	01	94	G-5 i09 sld94
  	  	01	94	--- sld94
  	  	01	94	--- sld94
  	61	01	94	OFF sld94
09	46	01	72	A-5 i09 sld72
  	  	01	72	--- sld72
  	  	01	72	--- sld72
  	61	01	72	OFF sld72
09	44	01	94	G-5 i09 sld94
  	  	01	94	--- sld94
  	  	01	94	--- sld94
  	61	01	94	OFF sld94
09	44	01	94	G-5 i09 sld94
  	  	01	94	--- sld94
  	  	01	94	--- sld94
  	61	01	94	OFF sld94
09	44	01	74	G-5 i09 sld74
  	  	01	74	--- sld74
  	  	01	74	--- sld74
  	61	01	74	OFF sld74
09	44	01	94	G-5 i09 sld94
  	  	01	94	--- sld94
  	  	01	94	--- sld94
  	61	01	94	OFF sld94
09	44	01	74	G-5 i09 sld74
  	  	01	74	--- sld74
  	  	01	74	--- sld74
  	61	01	74	OFF sld74
09	46	01	72	A-5 i09 sld72
  	  	01	72	--- sld72
  	  	01	72	--- sld72
  	61	01	72	OFF sld72
09	44	01	94	G-5 i09 sld94
  	  	01	94	--- sld94
  	  	01	94	--- sld94
  	61	01	94	OFF sld94
09	46	01	72	A-5 i09 sld72
  	  	01	72	--- sld72
  	  	01	72	--- sld72
  	61	01	72	OFF sld72
09	44	01	94	G-5 i09 sld94
  	  	01	94	--- sld94
  	  	01	94	--- sld94
  	61	03	0C	OFF por0C
09	44	01	94	G-5 i09 sld94
  	  	01	94	--- sld94
  	  	01	94	--- sld94
19	48	  	  	B-5 i25
  	4B	02	2A	D-6 pls2A
  	48	02	2A	B-5 pls2A
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
19	48	  	  	B-5 i25
  	4B	02	2A	D-6 pls2A
  	48	02	2A	B-5 pls2A
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
19	48	  	  	B-5 i25
  	4B	02	2A	D-6 pls2A
  	48	02	2A	B-5 pls2A
  	  	02	2A	--- pls2A
19	48	  	  	B-5 i25
  	4B	02	2A	D-6 pls2A
  	48	02	2A	B-5 pls2A
  	4B	02	2A	D-6 pls2A
  	48	02	2A	B-5 pls2A
  	4B	02	2A	D-6 pls2A
  	48	02	2A	B-5 pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
19	48	  	  	B-5 i25
  	4B	02	2A	D-6 pls2A
  	48	02	2A	B-5 pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
19	48	  	  	B-5 i25
  	4B	02	2A	D-6 pls2A
  	48	02	2A	B-5 pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
19	48	  	  	B-5 i25
  	4B	02	2A	D-6 pls2A
19	4D	  	  	E-6 i25
  	50	02	2A	G-6 pls2A
  	4D	02	2A	E-6 pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	02	2A	--- pls2A
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
19	4D	  	  	E-6 i25
  	50	02	2A	G-6 pls2A
  	4D	02	2A	E-6 pls2A
  	  	  	  	---
19	4B	  	  	D-6 i25
  	4D	02	2A	E-6 pls2A
  	50	02	2A	G-6 pls2A
  	  	  	  	---
19	4D	  	  	E-6 i25
  	50	02	2A	G-6 pls2A
  	52	02	2A	A-6 pls2A
  	  	  	  	---
19	50	  	  	G-6 i25
  	52	02	2A	A-6 pls2A
  	54	02	2A	B-6 pls2A
  	  	  	  	---
19	54	  	  	B-6 i25
  	57	02	3A	D-7 pls3A
  	54	02	3A	B-6 pls3A
  	57	02	3A	D-7 pls3A
  	54	02	3A	B-6 pls3A
  	57	02	3A	D-7 pls3A
  	54	02	3A	B-6 pls3A
  	57	02	3A	D-7 pls3A
  	54	02	3A	B-6 pls3A
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
19	50	  	  	G-6 i25
  	54	02	1A	B-6 pls1A
  	50	02	1A	G-6 pls1A
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
19	4D	02	1A	E-6 i25 pls1A
  	50	02	1A	G-6 pls1A
  	4D	02	1A	E-6 pls1A
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
19	4D	  	  	E-6 i25
  	50	02	1A	G-6 pls1A
  	4D	02	1A	E-6 pls1A
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	19	  	  	C-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	22	  	  	A-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	03	0C	G-1 i10 por0C
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	16	  	  	A-1 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
  	  	  	  	---
0A	1D	  	  	E-2 i10
  	  	  	  	---
0A	14	  	  	G-1 i10
  	  	  	  	---
0A	1B	  	  	D-2 i10
  	  	  	  	---
0A	20	  	  	G-2 i10
